iter,HV
0,0.9816042272547203
1,0.9791161619514639
2,0.9800468702178031
3,0.9800483682595253
4,0.9800492542866271
5,0.9800497082545727
6,0.9810851055807703
7,0.9810851055807703
8,0.9810851525883144
9,0.9810851525883144
10,0.9810852900626251
11,0.9814573027854308
12,0.9814583235690687
13,0.981887453863168
14,0.9818880321965713
15,0.9828442625004363
16,0.9828443399558385
17,0.9828443523356835
18,0.9828447444100611
19,0.9828448479573886
20,0.9828455362204496
21,0.9828455362204496
22,0.9828455362204496
23,0.9832049566123406
24,0.98363526298798
25,0.98363526298798
26,0.98363526298798
27,0.9836352652388112
28,0.9836352652388112
29,0.9836355709009938
30,0.9836359297500642
31,0.9836362329010885
32,0.9836362329010885
33,0.9836362746149735
34,0.9836363477101876
35,0.9836363828184013
36,0.9836363828184013
37,0.983636395208927
38,0.983636395208927
39,0.983636395208927
40,0.983636395208927
41,0.9836368484385275
42,0.9836368864718928
43,0.9836368942137946
44,0.983636920518009
45,0.9836373971246278
46,0.9836373971246278
47,0.9836373971246278
48,0.9836374293850119
49,0.9836374293850119
50,0.9836374293850119
51,0.9836374405887287
52,0.9836374405887287
53,0.9836375175551283
54,0.9836375175551283
55,0.9836375185763048
56,0.9836375185763048
57,0.9836375185763048
58,0.9836375185763048
59,0.9836375185763048
60,0.9836375185763048
61,0.983637519799001
62,0.9836376330096144
63,0.9836376330096144
64,0.9836376330096144
65,0.9836380659013435
66,0.9836380659013435
67,0.9836380659013435
68,0.9836380659013435
69,0.9836380659013435
70,0.9836380659013435
71,0.9836380659013435
72,0.9836380659013435
73,0.9836380659013435
74,0.9836380659013435
75,0.9836380659013435
76,0.983638067874881
77,0.983638067874881
78,0.983638067874881
79,0.9836380781779596
80,0.9836380781779596
81,0.9836380781779596
82,0.9836380781779596
83,0.9836380781779596
84,0.9836380791391848
85,0.9836380791391848
86,0.9836380791391848
87,0.9836380791391848
88,0.9836380791391848
89,0.9836380791391848
90,0.9836380791391848
91,0.9836380791391848
92,0.9836380791391848
93,0.9836380791391848
94,0.9836380791391848
95,0.9836380791391848
96,0.9836380791391848
97,0.9836380791391848
98,0.9836380791391848
99,0.9836380791391848
