iter,HV
0,0.9709891927802379
1,0.9722409530275911
2,0.9723411608535483
3,0.9736939808302533
4,0.9751224027524609
5,0.9758682868471518
6,0.9768385079184757
7,0.9774812257418658
8,0.9774949296306549
9,0.9777545355951867
10,0.9777623820130247
11,0.9787009441428467
12,0.978714534791029
13,0.9787591805834277
14,0.9789235044372919
15,0.9789269325583878
16,0.9799899567957321
17,0.9799951087653793
18,0.9799982480862351
19,0.9801054291717186
20,0.9806909695845424
21,0.9807195482782698
22,0.9811226793431406
23,0.9811247366125438
24,0.9811253877140844
25,0.9825653248771831
26,0.9825851744187984
27,0.9826141461349736
28,0.9826514844491596
29,0.982655012418984
30,0.9835320289539635
31,0.9836658518186132
32,0.9836672860781285
33,0.983720094058143
34,0.9837249653447182
35,0.9837286795054467
36,0.9837289279919199
37,0.9837551692815911
38,0.9837575737015237
39,0.9837600838913989
40,0.9837861313932159
41,0.9837864870372639
42,0.9837905097535682
43,0.9838018790428803
44,0.9838027908393667
45,0.983815296953706
46,0.9838162706889743
47,0.9838280851739807
48,0.9838787060512718
49,0.9839027878103798
50,0.9839028572936444
51,0.9839101601570988
52,0.9839141204700067
53,0.9839194110708236
54,0.9839203525366074
55,0.9840802615256287
56,0.9840806296713228
57,0.9840810663387969
58,0.9840823928010725
59,0.9840827098660416
60,0.9841004480272684
61,0.9841006008782891
62,0.9841034405301883
63,0.9841036064355484
64,0.9841036794058469
65,0.9841085749008593
66,0.9841087509819226
67,0.9841788568828963
68,0.9841788979534309
69,0.9841791752941274
70,0.9841814608176191
71,0.9841818808345164
72,0.9844440109540225
73,0.9844444396153144
74,0.9844448885991064
75,0.9844450955726503
76,0.9845284627357855
77,0.9845285419761962
78,0.9845285688661306
79,0.9845313761641497
80,0.9845401538110514
81,0.984540332727913
82,0.984540339511164
83,0.9845403818005588
84,0.984540446060668
85,0.9845404508376955
86,0.984540463933177
87,0.9845405229896113
88,0.9845405856254774
89,0.984541650230386
90,0.9845480613175225
91,0.9845480653900677
92,0.9845513030027064
93,0.9845513802575228
94,0.9845514719578515
95,0.9845527009640216
96,0.984552887692263
97,0.9845530434783261
98,0.9845531583864828
99,0.9845556905696304
