IC,LF
17.282415797057816,173.69226662876287
22.137768423835993,162.35729824903925
19.136471101691246,168.4974957798292
15.859452244431163,184.56385180622158
16.5474354100328,175.21760291687002
12.863677540866277,208.02327395968925
21.406640269130687,162.35729824903927
16.1390123705434,175.33412932085633
13.948981871142067,190.19055990539385
11.173715428056887,228.54050124928537
13.334565481338315,196.33075743618377
26.595977673386408,162.35729824903922
14.574098215434127,185.5756986627112
18.980338945711456,169.80876176556515
